parfamName,yearIndex,parfam,countryname,environ,culture,equality,pervote,rile,staticRile,electionDate,partyname
CHR,1993,50,Slovenia,8.992000000000003,8.719,6.267,14.509,-0.545,6.13,December 1992,Slovenian Christian Democrats
CHR,1993,50,Slovenia,8.934000000000003,2.017,5.476,8.693,-5.476,6.13,December 1992,Slovenian People's Party
NAT,1993,70,Slovenia,2.041,12.245,2.041,10.021,-2.041,10.25,December 1992,Slovenian National Party
ECO,1994,10,Slovenia,29.939,3.4619999999999997,2.24,3.7039999999999997,-15.682,-13.65,December 1992,Greens of Slovenia
LEF,1994,20,Slovenia,3.448,12.069,1.724,13.577,6.897,-23.66,December 1992,"Unity, Asssociated List"
SOC,1994,30,Slovenia,3.5210000000000004,0.0,0.7040000000000001,3.339,-11.972000000000001,-14.0,December 1992,Social-Democratic Party of Slovenia
LIB,1994,40,Slovenia,0.0,0.0,11.765,23.465,64.706,4.61,December 1992,Liberal Democratic Party
CON,1994,60,Slovenia,0.562,10.112,14.607000000000001,5.006,-33.146,11.64,December 1992,Democratic Party of Slovenia
CHR,1994,50,Slovenia,8.992000000000003,8.719,6.267,14.509,-0.545,6.13,December 1992,Slovenian Christian Democrats
CHR,1994,50,Slovenia,8.934000000000003,2.017,5.476,8.693,-5.476,6.13,December 1992,Slovenian People's Party
NAT,1994,70,Slovenia,2.041,12.245,2.041,10.021,-2.041,10.25,December 1992,Slovenian National Party
ECO,1995,10,Slovenia,29.939,3.4619999999999997,2.24,3.7039999999999997,-15.682,-13.65,December 1992,Greens of Slovenia
LEF,1995,20,Slovenia,3.448,12.069,1.724,13.577,6.897,-23.66,December 1992,"Unity, Asssociated List"
SOC,1995,30,Slovenia,3.5210000000000004,0.0,0.7040000000000001,3.339,-11.972000000000001,-14.0,December 1992,Social-Democratic Party of Slovenia
LIB,1995,40,Slovenia,0.0,0.0,11.765,23.465,64.706,4.61,December 1992,Liberal Democratic Party
CON,1995,60,Slovenia,0.562,10.112,14.607000000000001,5.006,-33.146,11.64,December 1992,Democratic Party of Slovenia
CHR,1995,50,Slovenia,8.992000000000003,8.719,6.267,14.509,-0.545,6.13,December 1992,Slovenian Christian Democrats
CHR,1995,50,Slovenia,8.934000000000003,2.017,5.476,8.693,-5.476,6.13,December 1992,Slovenian People's Party
NAT,1995,70,Slovenia,2.041,12.245,2.041,10.021,-2.041,10.25,December 1992,Slovenian National Party
SOC,1996,30,Slovenia,0.0,0.0,26.829,16.131,-4.878,-14.0,November 1996,Social-Democratic Party of Slovenia
SOC,1996,30,Slovenia,0.735,2.206,5.8820000000000014,9.034,-11.029000000000002,-14.0,November 1996,Associated List of Social Democrats
LIB,1996,40,Slovenia,4.494,13.109000000000002,7.865,27.009,-12.734000000000002,4.61,November 1996,Liberal Democracy of Slovenia
CHR,1996,50,Slovenia,8.992000000000003,8.719,6.267,9.62,-0.545,6.13,November 1996,Slovenian Christian Democrats
CHR,1996,50,Slovenia,1.8519999999999999,1.8519999999999999,5.556,19.378,18.519000000000002,6.13,November 1996,Slovenian People's Party
NAT,1996,70,Slovenia,6.25,6.25,3.906,3.219,6.25,10.25,November 1996,Slovenian National Party
SIP,1996,95,Slovenia,0.0,0.0,2.5639999999999996,4.316,-23.076999999999998,3.36,November 1996,Democratic Party of Pensioners of Slovenia
SOC,1997,30,Slovenia,0.0,0.0,26.829,16.131,-4.878,-14.0,November 1996,Social-Democratic Party of Slovenia
SOC,1997,30,Slovenia,0.735,2.206,5.8820000000000014,9.034,-11.029000000000002,-14.0,November 1996,Associated List of Social Democrats
LIB,1997,40,Slovenia,4.494,13.109000000000002,7.865,27.009,-12.734000000000002,4.61,November 1996,Liberal Democracy of Slovenia
CHR,1997,50,Slovenia,8.992000000000003,8.719,6.267,9.62,-0.545,6.13,November 1996,Slovenian Christian Democrats
CHR,1997,50,Slovenia,1.8519999999999999,1.8519999999999999,5.556,19.378,18.519000000000002,6.13,November 1996,Slovenian People's Party
NAT,1997,70,Slovenia,6.25,6.25,3.906,3.219,6.25,10.25,November 1996,Slovenian National Party
SIP,1997,95,Slovenia,0.0,0.0,2.5639999999999996,4.316,-23.076999999999998,3.36,November 1996,Democratic Party of Pensioners of Slovenia
SOC,1998,30,Slovenia,0.0,0.0,26.829,16.131,-4.878,-14.0,November 1996,Social-Democratic Party of Slovenia
SOC,1998,30,Slovenia,0.735,2.206,5.8820000000000014,9.034,-11.029000000000002,-14.0,November 1996,Associated List of Social Democrats
LIB,1998,40,Slovenia,4.494,13.109000000000002,7.865,27.009,-12.734000000000002,4.61,November 1996,Liberal Democracy of Slovenia
CHR,1998,50,Slovenia,8.992000000000003,8.719,6.267,9.62,-0.545,6.13,November 1996,Slovenian Christian Democrats
CHR,1998,50,Slovenia,1.8519999999999999,1.8519999999999999,5.556,19.378,18.519000000000002,6.13,November 1996,Slovenian People's Party
NAT,1998,70,Slovenia,6.25,6.25,3.906,3.219,6.25,10.25,November 1996,Slovenian National Party
SIP,1998,95,Slovenia,0.0,0.0,2.5639999999999996,4.316,-23.076999999999998,3.36,November 1996,Democratic Party of Pensioners of Slovenia
SOC,1999,30,Slovenia,0.0,0.0,26.829,16.131,-4.878,-14.0,November 1996,Social-Democratic Party of Slovenia
SOC,1999,30,Slovenia,0.735,2.206,5.8820000000000014,9.034,-11.029000000000002,-14.0,November 1996,Associated List of Social Democrats
LIB,1999,40,Slovenia,4.494,13.109000000000002,7.865,27.009,-12.734000000000002,4.61,November 1996,Liberal Democracy of Slovenia
CHR,1999,50,Slovenia,8.992000000000003,8.719,6.267,9.62,-0.545,6.13,November 1996,Slovenian Christian Democrats
CHR,1999,50,Slovenia,1.8519999999999999,1.8519999999999999,5.556,19.378,18.519000000000002,6.13,November 1996,Slovenian People's Party
NAT,1999,70,Slovenia,6.25,6.25,3.906,3.219,6.25,10.25,November 1996,Slovenian National Party
SIP,1999,95,Slovenia,0.0,0.0,2.5639999999999996,4.316,-23.076999999999998,3.36,November 1996,Democratic Party of Pensioners of Slovenia
SOC,2000,30,Slovenia,1.786,6.428999999999999,6.0710000000000015,15.82,-11.071,-14.0,October 2000,Social-Democratic Party of Slovenia
SOC,2000,30,Slovenia,4.2810000000000015,3.9760000000000004,5.199,12.08,-16.82,-14.0,October 2000,Associated List of Social Democrats
LIB,2000,40,Slovenia,3.6460000000000004,6.874000000000001,4.937,36.26,8.09,4.61,October 2000,Liberal Democracy of Slovenia
CHR,2000,50,Slovenia,5.366000000000001,0.976,6.829,9.55,3.415,6.13,October 2000,Slovenian People's Party
CHR,2000,50,Slovenia,0.617,2.469,5.556,8.64,8.642000000000001,6.13,October 2000,New Slovenian Christian People’s Party
NAT,2000,70,Slovenia,0.0,0.0,0.0,4.38,5.263,10.25,October 2000,Slovenian National Party
SIP,2000,95,Slovenia,0.0,0.0,21.276999999999997,5.16,2.128,3.36,October 2000,Democratic Party of Pensioners of Slovenia
SIP,2000,95,Slovenia,3.279,6.557,1.639,4.34,11.475,3.36,October 2000,Party of Slovenian Youth
SOC,2001,30,Slovenia,1.786,6.428999999999999,6.0710000000000015,15.82,-11.071,-14.0,October 2000,Social-Democratic Party of Slovenia
SOC,2001,30,Slovenia,4.2810000000000015,3.9760000000000004,5.199,12.08,-16.82,-14.0,October 2000,Associated List of Social Democrats
LIB,2001,40,Slovenia,3.6460000000000004,6.874000000000001,4.937,36.26,8.09,4.61,October 2000,Liberal Democracy of Slovenia
CHR,2001,50,Slovenia,5.366000000000001,0.976,6.829,9.55,3.415,6.13,October 2000,Slovenian People's Party
CHR,2001,50,Slovenia,0.617,2.469,5.556,8.64,8.642000000000001,6.13,October 2000,New Slovenian Christian People’s Party
NAT,2001,70,Slovenia,0.0,0.0,0.0,4.38,5.263,10.25,October 2000,Slovenian National Party
SIP,2001,95,Slovenia,0.0,0.0,21.276999999999997,5.16,2.128,3.36,October 2000,Democratic Party of Pensioners of Slovenia
SIP,2001,95,Slovenia,3.279,6.557,1.639,4.34,11.475,3.36,October 2000,Party of Slovenian Youth
SOC,2002,30,Slovenia,1.786,6.428999999999999,6.0710000000000015,15.82,-11.071,-14.0,October 2000,Social-Democratic Party of Slovenia
SOC,2002,30,Slovenia,4.2810000000000015,3.9760000000000004,5.199,12.08,-16.82,-14.0,October 2000,Associated List of Social Democrats
LIB,2002,40,Slovenia,3.6460000000000004,6.874000000000001,4.937,36.26,8.09,4.61,October 2000,Liberal Democracy of Slovenia
CHR,2002,50,Slovenia,5.366000000000001,0.976,6.829,9.55,3.415,6.13,October 2000,Slovenian People's Party
CHR,2002,50,Slovenia,0.617,2.469,5.556,8.64,8.642000000000001,6.13,October 2000,New Slovenian Christian People’s Party
NAT,2002,70,Slovenia,0.0,0.0,0.0,4.38,5.263,10.25,October 2000,Slovenian National Party
SIP,2002,95,Slovenia,0.0,0.0,21.276999999999997,5.16,2.128,3.36,October 2000,Democratic Party of Pensioners of Slovenia
SIP,2002,95,Slovenia,3.279,6.557,1.639,4.34,11.475,3.36,October 2000,Party of Slovenian Youth
SOC,2003,30,Slovenia,1.786,6.428999999999999,6.0710000000000015,15.82,-11.071,-14.0,October 2000,Social-Democratic Party of Slovenia
SOC,2003,30,Slovenia,4.2810000000000015,3.9760000000000004,5.199,12.08,-16.82,-14.0,October 2000,Associated List of Social Democrats
LIB,2003,40,Slovenia,3.6460000000000004,6.874000000000001,4.937,36.26,8.09,4.61,October 2000,Liberal Democracy of Slovenia
CHR,2003,50,Slovenia,5.366000000000001,0.976,6.829,9.55,3.415,6.13,October 2000,Slovenian People's Party
CHR,2003,50,Slovenia,0.617,2.469,5.556,8.64,8.642000000000001,6.13,October 2000,New Slovenian Christian People’s Party
NAT,2003,70,Slovenia,0.0,0.0,0.0,4.38,5.263,10.25,October 2000,Slovenian National Party
SIP,2003,95,Slovenia,0.0,0.0,21.276999999999997,5.16,2.128,3.36,October 2000,Democratic Party of Pensioners of Slovenia
SIP,2003,95,Slovenia,3.279,6.557,1.639,4.34,11.475,3.36,October 2000,Party of Slovenian Youth
SOC,2004,30,Slovenia,2.585,5.654,3.2310000000000003,10.17,-5.654,-14.0,October 2004,Social Democratic Party
CON,2004,60,Slovenia,2.585,2.281,1.014,29.079,-1.926,11.64,October 2004,Slovenian Democratic Party
LIB,2004,40,Slovenia,2.58,3.533,2.019,22.8,-13.853,4.61,October 2004,Liberal Democracy of Slovenia
CHR,2004,50,Slovenia,3.59,1.538,1.538,6.816,-0.513,6.13,October 2004,Slovenian People's Party
CHR,2004,50,Slovenia,2.5980000000000003,2.177,2.458,9.091,-4.143,6.13,October 2004,New Slovenian Christian People’s Party
NAT,2004,70,Slovenia,6.081,4.053999999999999,2.7030000000000003,6.271,16.215999999999998,10.25,October 2004,Slovenian National Party
SIP,2004,95,Slovenia,1.172,2.344,3.125,4.041,-20.703000000000007,3.36,October 2004,Democratic Party of Pensioners of Slovenia
SOC,2005,30,Slovenia,2.585,5.654,3.2310000000000003,10.17,-5.654,-14.0,October 2004,Social Democratic Party
CON,2005,60,Slovenia,2.585,2.281,1.014,29.079,-1.926,11.64,October 2004,Slovenian Democratic Party
LIB,2005,40,Slovenia,2.58,3.533,2.019,22.8,-13.853,4.61,October 2004,Liberal Democracy of Slovenia
CHR,2005,50,Slovenia,3.59,1.538,1.538,6.816,-0.513,6.13,October 2004,Slovenian People's Party
CHR,2005,50,Slovenia,2.5980000000000003,2.177,2.458,9.091,-4.143,6.13,October 2004,New Slovenian Christian People’s Party
NAT,2005,70,Slovenia,6.081,4.053999999999999,2.7030000000000003,6.271,16.215999999999998,10.25,October 2004,Slovenian National Party
SIP,2005,95,Slovenia,1.172,2.344,3.125,4.041,-20.703000000000007,3.36,October 2004,Democratic Party of Pensioners of Slovenia
SOC,2006,30,Slovenia,2.585,5.654,3.2310000000000003,10.17,-5.654,-14.0,October 2004,Social Democratic Party
CON,2006,60,Slovenia,2.585,2.281,1.014,29.079,-1.926,11.64,October 2004,Slovenian Democratic Party
LIB,2006,40,Slovenia,2.58,3.533,2.019,22.8,-13.853,4.61,October 2004,Liberal Democracy of Slovenia
CHR,2006,50,Slovenia,3.59,1.538,1.538,6.816,-0.513,6.13,October 2004,Slovenian People's Party
CHR,2006,50,Slovenia,2.5980000000000003,2.177,2.458,9.091,-4.143,6.13,October 2004,New Slovenian Christian People’s Party
NAT,2006,70,Slovenia,6.081,4.053999999999999,2.7030000000000003,6.271,16.215999999999998,10.25,October 2004,Slovenian National Party
SIP,2006,95,Slovenia,1.172,2.344,3.125,4.041,-20.703000000000007,3.36,October 2004,Democratic Party of Pensioners of Slovenia
SOC,2007,30,Slovenia,2.585,5.654,3.2310000000000003,10.17,-5.654,-14.0,October 2004,Social Democratic Party
CON,2007,60,Slovenia,2.585,2.281,1.014,29.079,-1.926,11.64,October 2004,Slovenian Democratic Party
LIB,2007,40,Slovenia,2.58,3.533,2.019,22.8,-13.853,4.61,October 2004,Liberal Democracy of Slovenia
CHR,2007,50,Slovenia,3.59,1.538,1.538,6.816,-0.513,6.13,October 2004,Slovenian People's Party
CHR,2007,50,Slovenia,2.5980000000000003,2.177,2.458,9.091,-4.143,6.13,October 2004,New Slovenian Christian People’s Party
NAT,2007,70,Slovenia,6.081,4.053999999999999,2.7030000000000003,6.271,16.215999999999998,10.25,October 2004,Slovenian National Party
SIP,2007,95,Slovenia,1.172,2.344,3.125,4.041,-20.703000000000007,3.36,October 2004,Democratic Party of Pensioners of Slovenia
SOC,2008,30,Slovenia,2.188,2.845,3.556,30.45,-11.488,-14.0,September 2008,Social Democratic Party
CON,2008,60,Slovenia,3.522,2.259,1.196,29.256999999999998,-6.5120000000000005,11.64,September 2008,Slovenian Democratic Party
LIB,2008,40,Slovenia,5.093999999999999,1.89,1.7530000000000001,5.21,5.314,4.61,September 2008,Liberal Democracy of Slovenia
LIB,2008,40,Slovenia,7.599,6.079,4.863,9.367,-12.462,4.61,September 2008,For Real
CHR,2008,50,Slovenia,4.927,5.326000000000001,0.0,5.211,-0.133,6.13,September 2008,Slovenian People's Party
CHR,2008,50,Slovenia,3.425,3.843,2.423,3.4010000000000002,-6.099,6.13,September 2008,New Slovenian Christian People’s Party
NAT,2008,70,Slovenia,6.107,6.107,1.527,5.403,12.214,10.25,September 2008,Slovenian National Party
SIP,2008,95,Slovenia,0.8260000000000001,1.653,5.785,7.449,-13.222999999999999,3.36,September 2008,Democratic Party of Pensioners of Slovenia
SOC,2009,30,Slovenia,2.188,2.845,3.556,30.45,-11.488,-14.0,September 2008,Social Democratic Party
CON,2009,60,Slovenia,3.522,2.259,1.196,29.256999999999998,-6.5120000000000005,11.64,September 2008,Slovenian Democratic Party
LIB,2009,40,Slovenia,5.093999999999999,1.89,1.7530000000000001,5.21,5.314,4.61,September 2008,Liberal Democracy of Slovenia
LIB,2009,40,Slovenia,7.599,6.079,4.863,9.367,-12.462,4.61,September 2008,For Real
CHR,2009,50,Slovenia,4.927,5.326000000000001,0.0,5.211,-0.133,6.13,September 2008,Slovenian People's Party
CHR,2009,50,Slovenia,3.425,3.843,2.423,3.4010000000000002,-6.099,6.13,September 2008,New Slovenian Christian People’s Party
NAT,2009,70,Slovenia,6.107,6.107,1.527,5.403,12.214,10.25,September 2008,Slovenian National Party
SIP,2009,95,Slovenia,0.8260000000000001,1.653,5.785,7.449,-13.222999999999999,3.36,September 2008,Democratic Party of Pensioners of Slovenia
SOC,2010,30,Slovenia,2.188,2.845,3.556,30.45,-11.488,-14.0,September 2008,Social Democratic Party
CON,2010,60,Slovenia,3.522,2.259,1.196,29.256999999999998,-6.5120000000000005,11.64,September 2008,Slovenian Democratic Party
LIB,2010,40,Slovenia,5.093999999999999,1.89,1.7530000000000001,5.21,5.314,4.61,September 2008,Liberal Democracy of Slovenia
LIB,2010,40,Slovenia,7.599,6.079,4.863,9.367,-12.462,4.61,September 2008,For Real
CHR,2010,50,Slovenia,4.927,5.326000000000001,0.0,5.211,-0.133,6.13,September 2008,Slovenian People's Party
CHR,2010,50,Slovenia,3.425,3.843,2.423,3.4010000000000002,-6.099,6.13,September 2008,New Slovenian Christian People’s Party
NAT,2010,70,Slovenia,6.107,6.107,1.527,5.403,12.214,10.25,September 2008,Slovenian National Party
SIP,2010,95,Slovenia,0.8260000000000001,1.653,5.785,7.449,-13.222999999999999,3.36,September 2008,Democratic Party of Pensioners of Slovenia
SOC,2011,30,Slovenia,5.385,3.846,2.7880000000000003,10.52,-1.058,-14.0,December 2011,Social Democratic Party
CON,2011,60,Slovenia,6.849,1.092,2.928,26.193,3.424,11.64,December 2011,Slovenian Democratic Party
SOC,2011,30,Slovenia,4.317,0.7190000000000001,4.317,28.511999999999997,14.029000000000002,-14.0,December 2011,Zoran Janković's List - Positive Slovenia
LIB,2011,40,Slovenia,5.1979999999999995,3.051,6.327999999999999,1.476,3.842,4.61,December 2011,Liberal Democracy of Slovenia
LIB,2011,40,Slovenia,12.687999999999999,5.217000000000001,2.8289999999999997,0.655,-10.433,4.61,December 2011,For Real
LIB,2011,40,Slovenia,1.515,1.515,0.379,8.372,0.0,4.61,December 2011,Gregor Virant's Civic List
CHR,2011,50,Slovenia,9.024,2.195,3.9019999999999997,6.8320000000000025,-3.415,6.13,December 2011,Slovenian People's Party
CHR,2011,50,Slovenia,8.047,4.443000000000001,5.113,4.877,-3.6039999999999996,6.13,December 2011,New Slovenian Christian People’s Party
NAT,2011,70,Slovenia,4.9060000000000015,2.2640000000000002,3.3960000000000004,0.363,6.037999999999999,10.25,December 2011,Slovenian National Party
SIP,2011,95,Slovenia,2.005,0.0,3.759,6.972,-4.511,3.36,December 2011,Democratic Party of Pensioners of Slovenia
SOC,2012,30,Slovenia,5.385,3.846,2.7880000000000003,10.52,-1.058,-14.0,December 2011,Social Democratic Party
CON,2012,60,Slovenia,6.849,1.092,2.928,26.193,3.424,11.64,December 2011,Slovenian Democratic Party
SOC,2012,30,Slovenia,4.317,0.7190000000000001,4.317,28.511999999999997,14.029000000000002,-14.0,December 2011,Zoran Janković's List - Positive Slovenia
LIB,2012,40,Slovenia,5.1979999999999995,3.051,6.327999999999999,1.476,3.842,4.61,December 2011,Liberal Democracy of Slovenia
LIB,2012,40,Slovenia,12.687999999999999,5.217000000000001,2.8289999999999997,0.655,-10.433,4.61,December 2011,For Real
LIB,2012,40,Slovenia,1.515,1.515,0.379,8.372,0.0,4.61,December 2011,Gregor Virant's Civic List
CHR,2012,50,Slovenia,9.024,2.195,3.9019999999999997,6.8320000000000025,-3.415,6.13,December 2011,Slovenian People's Party
CHR,2012,50,Slovenia,8.047,4.443000000000001,5.113,4.877,-3.6039999999999996,6.13,December 2011,New Slovenian Christian People’s Party
NAT,2012,70,Slovenia,4.9060000000000015,2.2640000000000002,3.3960000000000004,0.363,6.037999999999999,10.25,December 2011,Slovenian National Party
SIP,2012,95,Slovenia,2.005,0.0,3.759,6.972,-4.511,3.36,December 2011,Democratic Party of Pensioners of Slovenia
SOC,2013,30,Slovenia,5.385,3.846,2.7880000000000003,10.52,-1.058,-14.0,December 2011,Social Democratic Party
CON,2013,60,Slovenia,6.849,1.092,2.928,26.193,3.424,11.64,December 2011,Slovenian Democratic Party
SOC,2013,30,Slovenia,4.317,0.7190000000000001,4.317,28.511999999999997,14.029000000000002,-14.0,December 2011,Zoran Janković's List - Positive Slovenia
LIB,2013,40,Slovenia,5.1979999999999995,3.051,6.327999999999999,1.476,3.842,4.61,December 2011,Liberal Democracy of Slovenia
LIB,2013,40,Slovenia,12.687999999999999,5.217000000000001,2.8289999999999997,0.655,-10.433,4.61,December 2011,For Real
LIB,2013,40,Slovenia,1.515,1.515,0.379,8.372,0.0,4.61,December 2011,Gregor Virant's Civic List
CHR,2013,50,Slovenia,9.024,2.195,3.9019999999999997,6.8320000000000025,-3.415,6.13,December 2011,Slovenian People's Party
CHR,2013,50,Slovenia,8.047,4.443000000000001,5.113,4.877,-3.6039999999999996,6.13,December 2011,New Slovenian Christian People’s Party
NAT,2013,70,Slovenia,4.9060000000000015,2.2640000000000002,3.3960000000000004,0.363,6.037999999999999,10.25,December 2011,Slovenian National Party
SIP,2013,95,Slovenia,2.005,0.0,3.759,6.972,-4.511,3.36,December 2011,Democratic Party of Pensioners of Slovenia
LEF,2014,20,Slovenia,1.117,2.5140000000000002,6.704,5.968999999999999,-15.642000000000001,-23.66,July 2014,United Left
SOC,2014,30,Slovenia,4.332,3.61,3.971,5.976,-7.581,-14.0,July 2014,Social Democratic Party
CON,2014,60,Slovenia,2.825,4.52,1.412,20.708000000000002,4.52,11.64,July 2014,Slovenian Democratic Party
LIB,2014,40,Slovenia,3.397,5.096,2.123,4.38,-5.096,4.61,July 2014,Alliance of Alenka Bratušek
LIB,2014,40,Slovenia,2.721,6.462999999999999,0.0,34.492,-15.645999999999999,4.61,July 2014,Party of Miro Cerar
CHR,2014,50,Slovenia,0.9109999999999999,2.596,3.051,5.5870000000000015,11.157,6.13,July 2014,New Slovenian Christian People’s Party
SIP,2014,95,Slovenia,2.005,0.0,3.759,10.176,-4.511,3.36,July 2014,Democratic Party of Pensioners of Slovenia
LEF,2015,20,Slovenia,1.117,2.5140000000000002,6.704,5.968999999999999,-15.642000000000001,-23.66,July 2014,United Left
SOC,2015,30,Slovenia,4.332,3.61,3.971,5.976,-7.581,-14.0,July 2014,Social Democratic Party
