year,parfam,countryname,environ,culture,equality,pervote,rile,electionDate,partyname
2003-01-01,40,Netherlands,3.597,1.9180000000000001,1.679,4.08,8.393,January 2003,Democrats‘66
2003-01-01,40,Netherlands,1.97,0.493,0.985,17.95,28.079,January 2003,People’s Party for Freedom and Democracy
2003-01-01,40,Netherlands,3.045,3.9589999999999996,2.801,0.40299999999999997,-13.764000000000001,January 2003,Livable Netherlands
2003-01-01,50,Netherlands,3.628,1.8869999999999998,1.742,28.65,2.467,January 2003,Christian Democratic Appeal
2003-01-01,50,Netherlands,5.81,0.306,3.67,2.13,32.416,January 2003,Christian Union
2003-01-01,70,Netherlands,2.353,3.235,1.3730000000000002,5.71,3.235,January 2003,List Pim Fortuyn
2006-01-01,10,Netherlands,9.274,2.537,6.649,4.605,-12.423,November 2006,Green Left
2006-01-01,20,Netherlands,5.131,4.618,6.442,16.575,-8.951000000000002,November 2006,Socialist Party
2006-01-01,30,Netherlands,2.734,5.732,7.055,21.193,0.838,November 2006,Labour Party
2006-01-01,40,Netherlands,5.57,2.387,4.31,1.964,-1.3259999999999998,November 2006,Democrats‘66
2006-01-01,40,Netherlands,2.762,2.947,2.394,14.67,20.81,November 2006,People’s Party for Freedom and Democracy
2006-01-01,50,Netherlands,2.247,2.8760000000000003,1.8430000000000002,26.513,4.0,November 2006,Christian Democratic Appeal
2006-01-01,50,Netherlands,7.933,1.19,2.33,3.9739999999999998,8.825000000000003,November 2006,Christian Union
2006-01-01,70,Netherlands,2.92,0.0,0.0,5.89,38.686,November 2006,Party of Freedom
2006-01-01,95,Netherlands,62.025,1.151,1.496,1.829,4.373,November 2006,Party for the Animals
2006-01-01,95,Netherlands,2.5660000000000003,0.183,3.85,1.558,29.055999999999997,November 2006,Reformed Political Party
2010-01-01,10,Netherlands,7.322,0.642,14.835999999999999,6.67,1.6059999999999999,June 2010,Green Left
2010-01-01,20,Netherlands,4.124,3.4019999999999997,10.206,9.83,-13.093,June 2010,Socialist Party
2010-01-01,30,Netherlands,1.962,1.4269999999999998,11.652999999999999,19.63,0.654,June 2010,Labour Party
2010-01-01,40,Netherlands,4.381,4.691,5.553999999999999,6.943000000000001,2.863,June 2010,Democrats‘66
2010-01-01,40,Netherlands,1.9709999999999999,2.037,3.614,20.47,19.382,June 2010,People’s Party for Freedom and Democracy
2010-01-01,50,Netherlands,3.7289999999999996,2.745,6.0070000000000014,13.62,9.581,June 2010,Christian Democratic Appeal
2010-01-01,50,Netherlands,5.755,1.3559999999999999,4.435,3.248,18.878,June 2010,Christian Union
2010-01-01,70,Netherlands,4.13,1.18,3.392,15.45,13.274000000000001,June 2010,Party of Freedom
2010-01-01,95,Netherlands,62.111999999999995,0.295,3.471,1.3,2.363,June 2010,Party for the Animals
2010-01-01,95,Netherlands,2.384,0.389,6.326000000000001,1.74,23.114,June 2010,Reformed Political Party
2012-01-01,10,Netherlands,10.311,1.785,7.204,2.333,-9.584,September 2012,Green Left
2012-01-01,20,Netherlands,7.952999999999999,3.259,6.519,9.654,-20.926,September 2012,Socialist Party
2012-01-01,30,Netherlands,2.935,2.029,8.188,24.838,-6.558,September 2012,Labour Party
2012-01-01,40,Netherlands,3.784,2.696,2.229,8.033,-0.778,September 2012,Democrats‘66
2012-01-01,40,Netherlands,0.9309999999999999,1.163,2.443,26.58,22.629,September 2012,People’s Party for Freedom and Democracy
2012-01-01,50,Netherlands,1.594,0.9229999999999999,3.3560000000000003,8.506,17.701,September 2012,Christian Democratic Appeal
2012-01-01,50,Netherlands,5.619,1.072,2.255,3.1260000000000003,10.203,September 2012,Christian Union
2012-01-01,70,Netherlands,2.05,0.10800000000000001,0.863,10.083,15.642000000000001,September 2012,Party of Freedom
2012-01-01,95,Netherlands,41.982,1.092,2.015,1.933,-6.465,September 2012,Party for the Animals
2012-01-01,95,Netherlands,2.6489999999999996,0.331,1.932,2.088,26.6,September 2012,Reformed Political Party
2012-01-01,95,Netherlands,2.9130000000000003,1.456,3.883,1.885,-6.311,September 2012,50Plus
2017-01-01,10,Netherlands,7.584000000000001,2.822,9.877,9.125,-9.347000000000001,March 2017,Green Left
2017-01-01,20,Netherlands,7.251,4.093999999999999,6.082000000000001,9.087,-23.041,March 2017,Socialist Party
2017-01-01,30,Netherlands,7.808,4.292,7.945,5.702999999999999,-13.835999999999999,March 2017,Labour Party
2017-01-01,30,Netherlands,1.4869999999999999,0.0,9.382,2.055,-24.828000000000003,March 2017,DENK
2017-01-01,40,Netherlands,5.41,2.9410000000000003,6.276,12.227,-6.539,March 2017,Democrats‘66
2017-01-01,40,Netherlands,4.516,2.952,2.169,21.285,10.953,March 2017,People’s Party for Freedom and Democracy
2017-01-01,50,Netherlands,0.7070000000000001,2.4730000000000003,2.191,12.379000000000001,3.6039999999999996,March 2017,Christian Democratic Appeal
2017-01-01,50,Netherlands,5.095,2.548,3.992,3.388,5.475000000000001,March 2017,Christian Union
2017-01-01,70,Netherlands,0.0,0.0,0.0,13.056,20.0,March 2017,Party of Freedom
2017-01-01,70,Netherlands,1.176,0.588,0.0,1.78,16.471,March 2017,Forum for Democracy
2017-01-01,95,Netherlands,24.526999999999997,2.242,2.313,3.188,-18.851,March 2017,Party for the Animals
2017-01-01,95,Netherlands,5.504,1.5130000000000001,0.7140000000000001,2.082,24.706,March 2017,Reformed Political Party
2017-01-01,95,Netherlands,4.444,4.04,7.475000000000001,3.111,-31.111,March 2017,50Plus
1945-01-01,20,Luxembourg,0.0,0.0,6.122000000000001,11.1,-42.857,October 1945,Communist Party of Luxembourg
1945-01-01,30,Luxembourg,0.0,0.0,10.28,23.4,-43.925,October 1945,Socialist Workers’ Party of Luxembourg
1945-01-01,40,Luxembourg,0.0,0.847,10.169,18.0,-2.542,October 1945,Patriotic and Democratic Group
1945-01-01,50,Luxembourg,0.0,1.709,1.709,44.7,29.06,October 1945,Christian Social People’s Party
1948-01-01,20,Luxembourg,0.0,0.0,6.122000000000001,14.3,-42.857,June 1948,Communist Party of Luxembourg
1948-01-01,30,Luxembourg,0.0,0.0,20.37,37.8,-24.074,June 1948,Socialist Workers’ Party of Luxembourg
1948-01-01,40,Luxembourg,0.0,0.847,10.169,11.6,-2.542,June 1948,Patriotic and Democratic Group
1948-01-01,50,Luxembourg,0.0,1.7619999999999998,3.5239999999999996,36.3,-16.74,June 1948,Christian Social People’s Party
1951-01-01,20,Luxembourg,0.0,1.111,8.888999999999998,3.2,-37.778,June 1951,Communist Party of Luxembourg
1951-01-01,30,Luxembourg,0.0,0.0,11.594000000000001,33.8,-4.348,June 1951,Socialist Workers’ Party of Luxembourg
1951-01-01,40,Luxembourg,0.0,0.847,10.169,20.9,-2.542,June 1951,Democratic Group
1951-01-01,50,Luxembourg,0.0,2.9760000000000004,10.119,42.1,-1.19,June 1951,Christian Social People’s Party
1954-01-01,20,Luxembourg,0.0,0.0,8.696,7.3,-43.478,May 1954,Communist Party of Luxembourg
1954-01-01,30,Luxembourg,0.0,0.0,2.059,32.9,-44.706,May 1954,Socialist Workers’ Party of Luxembourg
1954-01-01,40,Luxembourg,0.0,0.0,10.0,12.3,-13.333,May 1954,Democratic Group
1954-01-01,50,Luxembourg,3.846,0.9620000000000001,13.462,45.2,10.577,May 1954,Christian Social People’s Party
1959-01-01,20,Luxembourg,0.0,0.0,7.859,7.2,-34.959,February 1959,Communist Party of Luxembourg
1959-01-01,30,Luxembourg,0.0,0.244,15.122,33.0,-40.488,February 1959,Socialist Workers’ Party of Luxembourg
1959-01-01,40,Luxembourg,1.171,5.0169999999999995,5.686,20.3,-7.86,February 1959,Democratic Party
1959-01-01,50,Luxembourg,0.271,1.8969999999999998,5.149,38.9,8.401,February 1959,Christian Social People’s Party
1964-01-01,20,Luxembourg,0.0,0.0,15.294,10.4,-12.940999999999999,June 1964,Communist Party of Luxembourg
1964-01-01,30,Luxembourg,0.297,3.5610000000000004,5.193000000000001,35.9,-39.763000000000005,June 1964,Socialist Workers’ Party of Luxembourg
1964-01-01,40,Luxembourg,2.258,1.29,4.8389999999999995,12.2,-8.71,June 1964,Democratic Party
1964-01-01,50,Luxembourg,1.351,2.7030000000000003,7.432,35.7,-22.296999999999997,June 1964,Christian Social People’s Party
1968-01-01,20,Luxembourg,0.0,0.0,5.388,13.1,-37.284,December 1968,Communist Party of Luxembourg
1968-01-01,30,Luxembourg,0.336,0.672,5.8820000000000014,31.0,-30.756,December 1968,Socialist Workers’ Party of Luxembourg
1968-01-01,40,Luxembourg,0.0,7.372999999999999,7.372999999999999,18.0,-6.912000000000001,December 1968,Democratic Party
1968-01-01,50,Luxembourg,3.614,9.036,1.205,37.5,-18.675,December 1968,Christian Social People’s Party
1974-01-01,20,Luxembourg,0.172,0.34299999999999997,14.065,8.800000000000002,-45.455,May 1974,Communist Party of Luxembourg
1974-01-01,30,Luxembourg,3.5260000000000002,7.692,7.372000000000001,27.0,-43.75,May 1974,Socialist Workers’ Party of Luxembourg
1974-01-01,40,Luxembourg,3.283,5.303,5.1770000000000005,23.3,-22.348000000000003,May 1974,Democratic Party
1974-01-01,50,Luxembourg,4.643,5.473,5.141,29.9,-19.735,May 1974,Christian Social People’s Party
1979-01-01,20,Luxembourg,0.0,0.0,0.0,4.9,-74.3,June 1979,Communist Party of Luxembourg
1979-01-01,30,Luxembourg,6.997999999999999,5.781000000000001,4.361000000000001,22.5,-27.586,June 1979,Socialist Workers’ Party of Luxembourg
1979-01-01,40,Luxembourg,9.285,4.696000000000001,2.5610000000000004,21.9,-15.048,June 1979,Democratic Party
1979-01-01,50,Luxembourg,4.354,9.009,2.4019999999999997,36.4,-9.76,June 1979,Christian Social People’s Party
1984-01-01,10,Luxembourg,12.5,5.100000000000001,4.1,4.2,-29.6,June 1984,Green Alternative
1984-01-01,20,Luxembourg,9.312,0.81,0.135,4.4,-42.51,June 1984,Communist Party of Luxembourg
1984-01-01,30,Luxembourg,6.403,10.627,2.18,31.8,-29.428,June 1984,Socialist Workers’ Party of Luxembourg
1984-01-01,40,Luxembourg,2.839,8.516,0.387,20.4,13.677,June 1984,Democratic Party
1984-01-01,50,Luxembourg,6.693000000000001,7.093,0.6990000000000001,36.6,-12.987,June 1984,Christian Social People’s Party
1989-01-01,10,Luxembourg,50.9,0.6,0.6,3.7,-17.5,June 1989,Green Left Ecological Initiative
1989-01-01,10,Luxembourg,23.1,4.5,8.0,3.7,-22.5,June 1989,Green Alternative
1989-01-01,20,Luxembourg,10.168,5.852,1.463,4.4,-41.038999999999994,June 1989,Communist Party of Luxembourg
1989-01-01,30,Luxembourg,9.9,6.3,4.4,26.2,-16.2,June 1989,Socialist Workers’ Party of Luxembourg
1989-01-01,40,Luxembourg,6.3,3.3,2.6,17.2,1.7,June 1989,Democratic Party
1989-01-01,50,Luxembourg,3.0,5.5,2.6,32.4,5.4,June 1989,Christian Social People’s Party
1989-01-01,95,Luxembourg,3.403,3.403,6.545,7.9,-7.853,June 1989,Action Committee for Democracy and Pension Justice
1994-01-01,10,Luxembourg,24.529,4.294,1.235,9.9,-21.765,June 1994,Green Left Ecological Initiative - Green Alternative
1994-01-01,30,Luxembourg,6.8629999999999995,9.02,1.4709999999999999,25.4,-20.294,June 1994,Socialist Workers’ Party of Luxembourg
1994-01-01,40,Luxembourg,7.294,3.455,0.5760000000000001,19.3,15.163,June 1994,Democratic Party
1994-01-01,50,Luxembourg,2.603,5.599,2.208,30.3,-17.587,June 1994,Christian Social People’s Party
1994-01-01,95,Luxembourg,3.403,3.403,6.545,9.0,-7.853,June 1994,Action Committee for Democracy and Pension Justice
1999-01-01,10,Luxembourg,11.459000000000001,2.521,7.638999999999999,9.6,-4.888999999999999,June 1999,Green Left Ecological Initiative - Green Alternative
1999-01-01,30,Luxembourg,5.749000000000001,5.506,6.882999999999999,22.2,-20.891,June 1999,Socialist Workers’ Party of Luxembourg
1999-01-01,40,Luxembourg,5.962000000000001,3.487,2.5869999999999997,22.4,1.237,June 1999,Democratic Party
1999-01-01,50,Luxembourg,4.567,5.842000000000001,3.346,30.1,-10.780999999999999,June 1999,Christian Social People’s Party
1999-01-01,95,Luxembourg,5.263,0.0,8.187,10.4,1.949,June 1999,Action Committee for Democracy and Pension Justice
2004-01-01,10,Luxembourg,6.215,3.8139999999999996,5.791,11.58,-29.52,June 2004,The Greens
2004-01-01,30,Luxembourg,3.299,4.106,2.346,23.373,-25.147,June 2004,Socialist Workers’ Party of Luxembourg
2004-01-01,40,Luxembourg,8.2,7.973,1.746,16.048,-13.212,June 2004,Democratic Party
2004-01-01,50,Luxembourg,6.252999999999999,2.339,2.0340000000000003,36.111999999999995,-17.844,June 2004,Christian Social People’s Party
2004-01-01,95,Luxembourg,4.379,3.307,2.324,9.947,-0.894,June 2004,Action Committee for Democracy and Pension Justice
2009-01-01,10,Luxembourg,11.843,4.6339999999999995,3.8110000000000004,11.704,-23.996,June 2009,The Greens
2009-01-01,20,Luxembourg,9.35,2.7439999999999998,10.366,3.286,-45.935,June 2009,The Left
2009-01-01,30,Luxembourg,11.046,0.16899999999999998,3.2880000000000003,21.548000000000002,-29.131999999999998,June 2009,Socialist Workers’ Party of Luxembourg
2009-01-01,40,Luxembourg,8.853,5.364,3.009,14.972999999999999,-8.242,June 2009,Democratic Party
2009-01-01,50,Luxembourg,4.323,6.455,2.6510000000000002,38.006,-5.648,June 2009,Christian Social People’s Party
2009-01-01,95,Luxembourg,3.387,4.42,3.346,8.127,-1.3630000000000002,June 2009,Alternative Democatic Reform Party
2013-01-01,10,Luxembourg,8.139,3.722,5.1739999999999995,10.13,-30.726,October 2013,The Greens
2013-01-01,20,Luxembourg,7.071000000000001,2.273,10.859000000000002,4.937,-29.293000000000003,October 2013,The Left
2013-01-01,30,Luxembourg,3.81,5.281000000000001,5.8870000000000005,20.282,-24.589000000000002,October 2013,Socialist Workers’ Party of Luxembourg
2013-01-01,40,Luxembourg,3.7689999999999997,3.22,2.342,18.246,-7.172000000000001,October 2013,Democratic Party
2013-01-01,50,Luxembourg,4.053,5.374000000000001,3.7,33.681,-7.752999999999999,October 2013,Christian Social People’s Party
2013-01-01,95,Luxembourg,4.083,5.0569999999999995,1.8119999999999998,6.643,4.678,October 2013,Alternative Democatic Reform Party
1946-01-01,20,France,0.0,0.0,4.878,28.585,18.902,November 1946,French Communist Party
1946-01-01,30,France,0.0,4.526,3.8789999999999996,17.872,-14.44,November 1946,French Section of the Workers' International
1946-01-01,40,France,0.0,0.0,2.1390000000000002,12.401,37.433,November 1946,Radical Socialist Party
1946-01-01,50,France,0.0,0.0,1.045,26.340999999999998,48.431999999999995,November 1946,Popular Republican Movement
1946-01-01,60,France,0.0,0.862,0.862,1.6280000000000001,25.0,November 1946,Rally for the French People - Gaullists
1946-01-01,60,France,0.0,1.9180000000000001,1.6440000000000001,12.839,25.479,November 1946,Republican Party of Liberty - Conservatives
1951-01-01,20,France,0.0,0.325,6.818000000000001,26.434,0.325,June 1951,French Communist Party
1951-01-01,30,France,0.0,0.0,4.046,14.349,-15.607000000000001,June 1951,French Section of the Workers' International
1951-01-01,40,France,0.0,0.0,3.07,9.868,15.383,June 1951,Radical Socialist Party
1951-01-01,50,France,0.0,0.685,2.235,12.388,25.928,June 1951,Popular Republican Movement
1951-01-01,60,France,0.0,0.862,0.862,21.566999999999997,25.0,June 1951,Rally for the French People - Gaullists
1951-01-01,60,France,0.0,1.166,1.6480000000000001,13.89,27.203000000000003,June 1951,National Centre of Independents and Peasants - Conservatives
1956-01-01,20,France,0.0,0.5670000000000001,4.249,25.659000000000002,0.85,January 1956,French Communist Party
1956-01-01,30,France,0.0,0.8130000000000001,8.943,15.110999999999999,-41.056999999999995,January 1956,French Section of the Workers' International
1956-01-01,40,France,0.0,0.0,4.0,15.017999999999999,-6.667000000000001,January 1956,Radical Socialist Party
1956-01-01,50,France,0.0,1.37,3.425,11.011,3.425,January 1956,Popular Republican Movement
1956-01-01,60,France,0.0,0.8310000000000001,2.681,3.92,20.35,January 1956,Rally for the French People - Gaullists
1956-01-01,60,France,0.0,0.413,1.653,15.159,28.926,January 1956,National Centre of Independents and Peasants - Conservatives
1956-01-01,60,France,0.0,0.0,1.37,11.558,21.461,January 1956,Union for the Defence of Traders and Artisans - Poujadists
1958-01-01,20,France,0.0,2.8,0.0,18.886,-51.4,November 1958,French Communist Party
1958-01-01,30,France,0.0,0.0,0.0,15.475999999999999,-19.4,November 1958,French Section of the Workers' International
1958-01-01,40,France,0.0,0.0,12.0,9.651,8.0,November 1958,Radical Socialist Party
1958-01-01,50,France,0.0,5.0,5.7,11.09,-12.5,November 1958,Popular Republican Movement
1958-01-01,60,France,0.0,0.8,4.5,20.638,15.7,November 1958,Union for the New Republic - Gaullists
1958-01-01,60,France,0.0,0.4,2.9,19.964000000000002,19.7,November 1958,National Centre of Independents and Peasants - Conservatives
1962-01-01,20,France,0.7000000000000001,2.7,9.4,21.875,-35.6,November 1962,French Communist Party
1962-01-01,30,France,0.0,2.7,8.0,12.432,-49.5,November 1962,French Section of the Workers' International
1962-01-01,40,France,1.0,1.5,0.0,7.421,-20.3,November 1962,Radical Socialist Party
1962-01-01,50,France,0.0,0.0,10.0,7.875,-6.600000000000001,November 1962,Popular Republican Movement
1962-01-01,60,France,0.3,0.8,3.7,33.696,9.6,November 1962,Union for the New Republic - Gaullists
1962-01-01,60,France,0.6,1.3,4.5,11.515,11.4,November 1962,National Centre of Independents and Peasants - Conservatives
1967-01-01,20,France,1.1,3.2,5.3,22.506,-50.2,March 1967,French Communist Party
1967-01-01,30,France,0.0,2.2,7.5,11.37,-38.0,March 1967,French Section of the Workers' International
1967-01-01,40,France,0.0,2.2,7.5,7.53,-38.0,March 1967,Radical Socialist Party
1967-01-01,50,France,0.0,0.0,0.0,14.093,7.3,March 1967,Democratic Centre
1967-01-01,60,France,0.0,0.0,10.8,32.953,11.0,March 1967,Democratic Union of the Fifth Republic - Gaulists
1967-01-01,60,France,0.6,1.3,4.5,3.26,11.4,March 1967,National Centre of Independents and Peasants - Conservatives
1968-01-01,20,France,1.6,2.4,8.700000000000001,20.024,-46.1,June 1968,French Communist Party
1968-01-01,30,France,0.0,5.100000000000001,6.8,9.86,-42.5,June 1968,French Section of the Workers' International
1968-01-01,40,France,0.0,5.100000000000001,6.8,6.67,-42.5,June 1968,Radical Socialist Party
1968-01-01,50,France,0.0,0.0,4.2,10.470999999999998,-4.0,June 1968,Progress and Modern Democracy
1968-01-01,60,France,0.0,0.0,7.8,38.029,31.3,June 1968,Union for the Defence of the Republic - Gaullists
1968-01-01,60,France,0.6,1.3,4.5,1.94,11.4,June 1968,National Centre of Independents and Peasants - Conservatives
1973-01-01,20,France,1.2,2.1,6.600000000000001,21.41,-31.4,March 1973,French Communist Party
1973-01-01,30,France,1.2,0.0,6.9,19.102999999999998,-41.5,March 1973,Socialist Party
1973-01-01,50,France,0.0,0.0,4.2,3.85,-4.0,March 1973,"Centre, Democracy and Progress"
1973-01-01,50,France,1.8,0.9,9.0,13.3,-11.7,March 1973,Reformers’ Movement
1973-01-01,60,France,2.4,3.1,5.5,25.965999999999998,9.6,March 1973,Union of Democrats for the Republic - Gaullists
1973-01-01,60,France,0.6,1.3,4.5,3.41,11.4,March 1973,National Centre of Independents and Peasants - Conservatives
1978-01-01,20,France,1.6,1.6,8.700000000000001,20.612,-39.9,March 1978,French Communist Party
1978-01-01,30,France,1.6,1.6,6.4,22.789,-39.2,March 1978,Socialist Party
1978-01-01,60,France,0.7000000000000001,1.4,5.5,22.835,19.1,March 1978,Rally for the Republic - Gaullists
1978-01-01,60,France,0.6,1.3,4.5,1.87,11.4,March 1978,National Centre of Independents and Peasants - Conservatives
1978-01-01,60,France,5.455,5.455,0.0,22.017,10.909,March 1978,Union for French Democracy
1981-01-01,20,France,1.2,2.4,10.7,16.125999999999998,-32.3,June 1981,French Communist Party
1981-01-01,30,France,0.0,7.8,5.2,36.57,-27.8,June 1981,Socialist Party
1981-01-01,60,France,0.9,1.8,6.3,21.241999999999997,15.4,June 1981,Union for a New Majority - Gaullists/Conservatives
1981-01-01,60,France,0.9,1.8,6.3,2.72,15.4,June 1981,Union for a New Majority - Conservatives/Gaullists
