,partyname,yearIndex,parfamName,culture,environ,equality,parfamCount,pervote,rile,staticRile,avgVote,countryname
37,Slovenian Christian Democrats,1992,CHR,8.719,8.992000000000003,6.267,1,14.509,-0.545,6.13,14.509,Slovenia
38,Slovenian Christian Democrats,1996,CHR,8.719,8.992000000000003,6.267,1,9.62,-0.545,6.13,9.62,Slovenia
39,Slovenian Democratic Party,2004,CON,2.281,2.585,1.014,1,29.079,-1.926,11.64,29.079,Slovenia
40,Slovenian Democratic Party,2008,CON,2.259,3.522,1.196,1,29.256999999999998,-6.5120000000000005,11.64,29.256999999999998,Slovenia
41,Slovenian Democratic Party,2011,CON,1.092,6.849,2.928,1,26.193,3.424,11.64,26.193,Slovenia
42,Slovenian Democratic Party,2014,CON,4.52,2.825,1.412,1,20.708000000000002,4.52,11.64,20.708000000000002,Slovenia
43,Slovenian Democratic Party,2018,CON,3.5260000000000002,4.167,5.769,1,24.91800000000001,16.346,11.64,24.91800000000001,Slovenia
44,Slovenian National Party,1992,NAT,12.245,2.041,2.041,1,10.021,-2.041,10.25,10.021,Slovenia
45,Slovenian National Party,1996,NAT,6.25,6.25,3.906,1,3.219,6.25,10.25,3.219,Slovenia
46,Slovenian National Party,2000,NAT,0.0,0.0,0.0,1,4.38,5.263,10.25,4.38,Slovenia
47,Slovenian National Party,2004,NAT,4.053999999999999,6.081,2.7030000000000003,1,6.271,16.215999999999998,10.25,6.271,Slovenia
48,Slovenian National Party,2008,NAT,6.107,6.107,1.527,1,5.403,12.214,10.25,5.403,Slovenia
49,Slovenian National Party,2011,NAT,2.2640000000000002,4.9060000000000015,3.3960000000000004,1,0.363,6.037999999999999,10.25,0.363,Slovenia
50,Slovenian National Party,2018,NAT,3.968,5.556,0.794,1,4.173,7.937,10.25,4.173,Slovenia
51,Slovenian Peasant League,1990,AGR,0.0,0.0,9.091,1,0.0,90.909,1.01,0.0,Slovenia
52,Slovenian People's Party,1990,CHR,2.017,8.934000000000003,5.476,1,12.55,-5.476,6.13,12.55,Slovenia
53,Slovenian People's Party,1992,CHR,2.017,8.934000000000003,5.476,1,8.693,-5.476,6.13,8.693,Slovenia
54,Slovenian People's Party,1996,CHR,1.8519999999999999,1.8519999999999999,5.556,1,19.378,18.519000000000002,6.13,19.378,Slovenia
55,Slovenian People's Party,2000,CHR,0.976,5.366000000000001,6.829,1,9.55,3.415,6.13,9.55,Slovenia
56,Slovenian People's Party,2004,CHR,1.538,3.59,1.538,1,6.816,-0.513,6.13,6.816,Slovenia
57,Slovenian People's Party,2008,CHR,5.326000000000001,4.927,0.0,1,5.211,-0.133,6.13,5.211,Slovenia
58,Slovenian People's Party,2011,CHR,2.195,9.024,3.9019999999999997,1,6.8320000000000025,-3.415,6.13,6.8320000000000025,Slovenia
59,Social Democratic Party,2004,SOC,5.654,2.585,3.2310000000000003,1,10.17,-5.654,-14.0,10.17,Slovenia
60,Social Democratic Party,2008,SOC,2.845,2.188,3.556,1,30.45,-11.488,-14.0,30.45,Slovenia
61,Social Democratic Party,2011,SOC,3.846,5.385,2.7880000000000003,1,10.52,-1.058,-14.0,10.52,Slovenia
62,Social Democratic Party,2014,SOC,3.61,4.332,3.971,1,5.976,-7.581,-14.0,5.976,Slovenia
63,Social Democratic Party,2018,SOC,3.5810000000000004,3.0989999999999998,4.545,1,9.934,-10.124,-14.0,9.934,Slovenia
64,Social-Democratic Party of Slovenia,1990,SOC,1.569,5.8820000000000014,4.314,1,7.3889999999999985,-16.078,-14.0,7.3889999999999985,Slovenia
65,Social-Democratic Party of Slovenia,1992,SOC,0.0,3.5210000000000004,0.7040000000000001,1,3.339,-11.972000000000001,-14.0,3.339,Slovenia
66,Social-Democratic Party of Slovenia,1996,SOC,0.0,0.0,26.829,1,16.131,-4.878,-14.0,16.131,Slovenia
67,Social-Democratic Party of Slovenia,2000,SOC,6.428999999999999,1.786,6.0710000000000015,1,15.82,-11.071,-14.0,15.82,Slovenia
68,The Left,2018,LEF,7.4860000000000015,5.65,10.311,1,9.326,-39.689,-23.66,9.326,Slovenia
69,United Left,2014,LEF,2.5140000000000002,1.117,6.704,1,5.968999999999999,-15.642000000000001,-23.66,5.968999999999999,Slovenia
70,"Unity, Asssociated List",1992,LEF,12.069,3.448,1.724,1,13.577,6.897,-23.66,13.577,Slovenia
71,Zoran Janković's List - Positive Slovenia,2011,SOC,0.7190000000000001,4.317,4.317,1,28.511999999999997,14.029000000000002,-14.0,28.511999999999997,Slovenia
0,Labour Party,1996,SOC,3.178,5.421,6.916,1,50.73,-22.616999999999997,-14.0,50.73,Malta
1,Labour Party,1998,SOC,2.91,4.145,4.409,1,46.966,-18.519000000000002,-14.0,46.966,Malta
2,Nationalist Party,1996,CON,3.925,3.5839999999999996,7.508999999999999,1,47.806999999999995,-9.499,11.64,47.806999999999995,Malta
3,Nationalist Party,1998,CON,4.738,3.215,1.692,1,51.81100000000001,-18.105,11.64,51.81100000000001,Malta
0,Anti-Austerity Alliance,2016,LEF,0.0,3.0839999999999996,20.705,1,1.969,-32.159,-23.66,1.969,Ireland
1,Democratic Left Party,1992,LEF,5.822,7.8770000000000024,18.493,1,2.78,-26.712,-23.66,2.78,Ireland
2,Democratic Left Party,1997,LEF,1.4780000000000002,4.926,23.153000000000002,1,2.51,-12.315,-23.66,2.51,Ireland
3,Family of the Irish,1948,CHR,0.0,0.0,0.0,1,19.827,51.7,6.13,19.827,Ireland
4,Family of the Irish,1951,CHR,0.0,0.0,1.8,1,25.753,33.9,6.13,25.753,Ireland
5,Family of the Irish,1954,CHR,0.0,0.0,5.600000000000001,1,31.983,22.2,6.13,31.983,Ireland
6,Family of the Irish,1957,CHR,0.0,0.0,0.0,1,26.625,78.40000000000002,6.13,26.625,Ireland
7,Family of the Irish,1961,CHR,1.2,3.4,3.4,1,32.018,9.1,6.13,32.018,Ireland
8,Family of the Irish,1965,CHR,0.2,0.9,7.3,1,34.080999999999996,-7.9,6.13,34.080999999999996,Ireland
9,Family of the Irish,1969,CHR,0.0,0.0,4.8,1,34.099000000000004,-7.3,6.13,34.099000000000004,Ireland
10,Family of the Irish,1973,CHR,0.0,3.4,13.5,1,35.080999999999996,-19.1,6.13,35.080999999999996,Ireland
11,Family of the Irish,1977,CHR,2.8,1.2,0.6,1,30.49,-16.0,6.13,30.49,Ireland
12,Family of the Irish,1981,CHR,2.5,2.5,9.1,1,36.455,7.4,6.13,36.455,Ireland
13,Family of the Irish,1982,CHR,0.0,0.613,11.740000000000002,2,76.518,15.1295,6.13,38.259,Ireland
14,Family of the Irish,1987,CHR,7.5,0.625,2.75,1,27.073,-12.75,6.13,27.073,Ireland
15,Family of the Irish,1989,CHR,2.403,11.556,1.4869999999999999,1,29.291999999999998,-10.755,6.13,29.291999999999998,Ireland
16,Family of the Irish,1992,CHR,0.5710000000000001,0.0,3.429,1,24.471999999999998,9.714,6.13,24.471999999999998,Ireland
17,Family of the Irish,1997,CHR,0.87,6.646,3.639,1,27.945,8.94,6.13,27.945,Ireland
18,Family of the Irish,2002,CHR,0.0,3.9339999999999997,7.246,1,22.478,-9.317,6.13,22.478,Ireland
19,Family of the Irish,2007,CHR,3.5780000000000003,2.576,1.8130000000000002,1,27.322,-11.26,6.13,27.322,Ireland
20,Family of the Irish,2011,CHR,3.333,3.0669999999999997,0.933,1,36.104,0.733,6.13,36.104,Ireland
21,Family of the Irish,2016,CHR,4.909,4.822,3.475,1,25.516,-18.115,6.13,25.516,Ireland
22,Green Party,1989,ECO,1.99,25.373,8.458,1,1.4980000000000002,-10.945,-13.65,1.4980000000000002,Ireland
23,Green Party,1992,ECO,1.99,25.373,8.458,1,1.3980000000000001,-10.945,-13.65,1.3980000000000001,Ireland
24,Green Party,1997,ECO,1.271,14.195,7.202999999999999,1,2.7569999999999997,-14.195,-13.65,2.7569999999999997,Ireland
25,Green Party,2002,ECO,7.572999999999999,7.961,8.932,1,3.847,-30.485,-13.65,3.847,Ireland
26,Green Party,2007,ECO,2.124,7.11,4.801,1,4.692,-20.129,-13.65,4.692,Ireland
27,Green Party,2011,ECO,4.1739999999999995,15.789000000000001,3.63,1,1.8,-14.882,-13.65,1.8,Ireland
28,Green Party,2016,ECO,2.7960000000000003,20.24,4.527,1,2.719,-32.091,-13.65,2.719,Ireland
29,Independent Alliance,2016,SIP,0.0,0.0,8.219,1,4.212,15.068,3.36,4.212,Ireland
30,Labour Party,1948,SOC,0.0,0.0,15.0,1,8.695,-19.2,-14.0,8.695,Ireland
31,Labour Party,1951,SOC,0.0,0.0,3.2,1,11.402000000000001,-42.0,-14.0,11.402000000000001,Ireland
32,Labour Party,1954,SOC,0.0,0.0,22.5,1,12.061,-17.5,-14.0,12.061,Ireland
33,Labour Party,1957,SOC,0.0,0.0,2.8,1,9.107,-31.9,-14.0,9.107,Ireland
34,Labour Party,1961,SOC,0.0,0.0,4.9,1,11.649000000000001,-34.4,-14.0,11.649000000000001,Ireland
35,Labour Party,1965,SOC,12.9,12.1,0.0,1,15.380999999999998,-15.8,-14.0,15.380999999999998,Ireland
36,Labour Party,1969,SOC,0.0,0.0,7.8,1,17.021,-16.6,-14.0,17.021,Ireland
37,Labour Party,1973,SOC,0.0,3.4,13.5,1,13.673,-19.1,-14.0,13.673,Ireland
38,Labour Party,1977,SOC,2.8,1.2,0.6,1,11.629000000000001,-16.0,-14.0,11.629000000000001,Ireland
39,Labour Party,1981,SOC,1.9,1.9,13.3,1,9.893,-8.700000000000001,-14.0,9.893,Ireland
40,Labour Party,1982,SOC,0.526,0.0,37.532,2,18.484,-30.345,-14.0,9.242,Ireland
41,Labour Party,1987,SOC,2.062,2.062,18.557000000000002,1,6.4460000000000015,-21.305999999999997,-14.0,6.4460000000000015,Ireland
42,Labour Party,1989,SOC,0.0,1.105,16.022000000000002,1,9.475,-29.281999999999996,-14.0,9.475,Ireland
43,Labour Party,1992,SOC,3.3289999999999997,2.177,10.883,1,19.307000000000002,-14.597000000000001,-14.0,19.307000000000002,Ireland
44,Labour Party,1997,SOC,2.205,6.103,16.41,1,10.399000000000001,-5.949,-14.0,10.399000000000001,Ireland
45,Labour Party,2002,SOC,4.885,6.87,8.015,1,10.772,-22.29,-14.0,10.772,Ireland
46,Labour Party,2007,SOC,5.011,3.714,5.414,1,10.126,-18.837,-14.0,10.126,Ireland
47,Labour Party,2011,SOC,3.275,4.181,4.181,1,19.447,-10.592,-14.0,19.447,Ireland
48,Labour Party,2016,SOC,2.9930000000000003,4.925,2.93,1,6.606,-27.805,-14.0,6.606,Ireland
49,Party of the Land,1948,AGR,0.0,0.0,0.0,1,5.577000000000001,-6.6670000000000025,1.01,5.577000000000001,Ireland
50,Party of the Land,1951,AGR,0.0,0.0,0.0,1,2.9189999999999996,-3.333,1.01,2.9189999999999996,Ireland
51,Party of the Land,1954,AGR,0.0,0.0,0.0,1,3.825,0.0,1.01,3.825,Ireland
52,Party of the Land,1957,AGR,0.0,0.0,0.0,1,2.356,0.0,1.01,2.356,Ireland
53,Party of the Land,1961,AGR,0.0,0.0,0.0,1,1.514,0.0,1.01,1.514,Ireland
54,People Before Profit Alliance,2016,LEF,3.2739999999999996,6.845,8.631,1,1.9769999999999999,-47.917,-23.66,1.9769999999999999,Ireland
55,Progressive Democrats,1987,LIB,0.0,2.509,3.2260000000000004,1,11.849,7.885,4.61,11.849,Ireland
56,Progressive Democrats,1989,LIB,0.0,5.4170000000000025,5.8329999999999975,1,5.492999999999999,-2.917,4.61,5.492999999999999,Ireland
57,Progressive Democrats,1992,LIB,3.614,6.024,4.819,1,4.684,19.277,4.61,4.684,Ireland
58,Progressive Democrats,1997,LIB,1.92,3.978,4.527,1,4.6819999999999995,19.616,4.61,4.6819999999999995,Ireland
59,Progressive Democrats,2002,LIB,2.092,9.085,1.973,1,3.963,-9.982,4.61,3.963,Ireland
60,Progressive Democrats,2007,LIB,5.182,2.303,1.919,1,2.73,-6.862,4.61,2.73,Ireland
61,Republican Party,1948,NAT,7.843,0.0,3.9219999999999997,1,13.21,-3.9219999999999997,10.25,13.21,Ireland
62,Republican Party,1951,NAT,7.843,0.0,3.9219999999999997,1,4.0710000000000015,-3.9219999999999997,10.25,4.0710000000000015,Ireland
63,Republican Party,1954,NAT,7.843,0.0,3.9219999999999997,1,3.089,-3.9219999999999997,10.25,3.089,Ireland
64,Republican Party,1957,NAT,7.843,0.0,3.9219999999999997,1,1.681,-3.9219999999999997,10.25,1.681,Ireland
65,Republican Party,1961,NAT,7.843,0.0,3.9219999999999997,1,1.127,-3.9219999999999997,10.25,1.127,Ireland
66,Republican Party,1965,NAT,7.843,0.0,3.9219999999999997,1,0.752,-3.9219999999999997,10.25,0.752,Ireland
67,Social Democrats,2016,SOC,3.888,4.982,6.561,1,3.005,-32.806999999999995,-14.0,3.005,Ireland
68,Socialist Party,2011,LEF,0.0,0.0,0.0,1,0.0,-16.901,-23.66,0.0,Ireland
69,Soldiers of Destiny,1948,CON,0.0,0.0,4.1,1,41.854,-11.6,11.64,41.854,Ireland
70,Soldiers of Destiny,1951,CON,5.7,0.0,0.0,1,46.277,-6.5,11.64,46.277,Ireland
71,Soldiers of Destiny,1954,CON,0.6,0.0,2.4,1,43.361000000000004,19.8,11.64,43.361000000000004,Ireland
72,Soldiers of Destiny,1957,CON,0.0,0.0,0.0,1,48.328,30.3,11.64,48.328,Ireland
73,Soldiers of Destiny,1961,CON,0.0,0.0,0.0,1,43.827,33.3,11.64,43.827,Ireland
74,Soldiers of Destiny,1965,CON,0.0,0.0,0.0,1,47.674,-0.5,11.64,47.674,Ireland
75,Soldiers of Destiny,1969,CON,1.7,0.0,0.0,1,45.66,34.5,11.64,45.66,Ireland
76,Soldiers of Destiny,1973,CON,0.0,0.0,4.8,1,46.243,57.1,11.64,46.243,Ireland
77,Soldiers of Destiny,1977,CON,0.6,0.6,2.7,1,50.63,-4.2,11.64,50.63,Ireland
78,Soldiers of Destiny,1981,CON,2.3,2.9,5.3,1,45.257,-1.4,11.64,45.257,Ireland
79,Soldiers of Destiny,1982,CON,7.5470000000000015,0.0,3.7739999999999996,2,92.462,-19.0945,11.64,46.231,Ireland
80,Soldiers of Destiny,1987,CON,6.25,2.188,1.25,1,44.146,-2.969,11.64,44.146,Ireland
81,Soldiers of Destiny,1989,CON,6.975000000000001,7.971,1.7209999999999999,1,44.148999999999994,-8.424,11.64,44.148999999999994,Ireland
82,Soldiers of Destiny,1992,CON,3.977,2.273,4.545,1,39.113,-3.409,11.64,39.113,Ireland
83,Soldiers of Destiny,1997,CON,2.955,7.433,5.355,1,39.334,4.801,11.64,39.334,Ireland
84,Soldiers of Destiny,2002,CON,7.112,4.082,3.5869999999999997,1,41.485,-6.246,11.64,41.485,Ireland
85,Soldiers of Destiny,2007,CON,6.809,2.8139999999999996,1.3159999999999998,1,41.56100000000001,-9.759,11.64,41.56100000000001,Ireland
86,Soldiers of Destiny,2011,CON,1.994,0.307,0.613,1,17.445999999999998,2.9139999999999997,11.64,17.445999999999998,Ireland
87,Soldiers of Destiny,2016,CON,1.835,1.886,3.466,1,24.35,-26.75800000000001,11.64,24.35,Ireland
88,United Left Alliance,2011,LEF,0.0,5.155,1.031,1,2.7,-30.928,-23.66,2.7,Ireland
89,We Ourselves,1997,SIP,4.963,1.82,15.219000000000001,1,2.55,-26.136999999999997,3.36,2.55,Ireland
90,We Ourselves,2002,SIP,4.963,1.82,15.219000000000001,1,6.513999999999999,-26.136999999999997,3.36,6.513999999999999,Ireland
91,We Ourselves,2007,SIP,2.688,0.8959999999999999,8.124,1,6.942,-12.664000000000001,3.36,6.942,Ireland
92,We Ourselves,2011,SIP,0.8200000000000001,0.6559999999999999,7.0489999999999995,1,9.94,-13.607000000000001,3.36,9.94,Ireland
93,We Ourselves,2016,SIP,1.275,3.4760000000000004,7.879,1,13.845999999999998,-12.514000000000001,3.36,13.845999999999998,Ireland
94,Workers and Unemployment Action,2016,LEF,0.0,2.362,16.535,1,0.349,-18.11,-23.66,0.349,Ireland
95,Workers’ Party,1981,LEF,8.939,1.955,10.056000000000001,1,1.72,-37.43,-23.66,1.72,Ireland
96,Workers’ Party,1982,LEF,17.878,3.91,20.112000000000002,2,5.428,-37.43,-23.66,2.714,Ireland
97,Workers’ Party,1987,LEF,7.422999999999999,4.202,7.7029999999999985,1,3.785,-28.011,-23.66,3.785,Ireland
98,Workers’ Party,1989,LEF,5.857,4.246,6.296,1,4.965,-32.357,-23.66,4.965,Ireland
0,Agrarian Union,1945,AGR,1.099,0.0,4.396,1,21.353,3.2969999999999997,1.01,21.353,Finland
1,Agrarian Union,1948,AGR,2.326,0.0,10.465,1,24.236,-2.326,1.01,24.236,Finland
2,Agrarian Union,1951,AGR,2.419,0.0,8.871,1,23.256999999999998,2.419,1.01,23.256999999999998,Finland
3,Agrarian Union,1954,AGR,0.0,0.0,7.407,1,24.09800000000001,37.778,1.01,24.09800000000001,Finland
4,Agrarian Union,1958,AGR,0.0,0.0,2.609,1,23.061,10.435,1.01,23.061,Finland
5,Agrarian Union,1962,AGR,0.4370000000000001,1.092,6.545,1,22.954,-3.298,1.01,22.954,Finland
6,Centre Party,1966,AGR,0.873,2.1830000000000003,10.48,1,21.225,-17.031,1.01,21.225,Finland
7,Centre Party,1970,AGR,0.0,4.425,7.08,1,17.121,-15.929,1.01,17.121,Finland
8,Centre Party,1972,AGR,0.0,0.0,12.765999999999998,1,16.41,4.255,1.01,16.41,Finland
9,Centre Party,1975,AGR,0.0,4.878,9.756,1,17.629,-40.244,1.01,17.629,Finland
10,Centre Party,1979,AGR,2.5,8.333,18.333,1,17.291,-24.166999999999998,1.01,17.291,Finland
11,Centre Party,1983,AGR,0.0,10.204,20.408,1,17.625999999999994,-36.735,1.01,17.625999999999994,Finland
12,Centre Party,1987,AGR,8.439,8.017000000000001,0.0,1,17.62,-10.549000000000001,1.01,17.62,Finland
13,Christian Democrats in Finland,2003,CHR,0.0,9.375,7.813,1,5.3370000000000015,7.813,6.13,5.3370000000000015,Finland
14,Christian Democrats in Finland,2007,CHR,0.0,9.353,4.317,1,4.97,-15.107999999999999,6.13,4.97,Finland
15,Christian Democrats in Finland,2011,CHR,0.784,3.292,4.388999999999999,1,4.03,-16.771,6.13,4.03,Finland
16,Christian Democrats in Finland,2015,CHR,0.4970000000000001,6.4570000000000025,2.1519999999999997,1,3.542,4.967000000000001,6.13,3.542,Finland
17,Christian Democrats in Finland,2019,CHR,1.61,10.017999999999999,4.114,1,3.898,-9.481,6.13,3.898,Finland
18,Democratic Alternative,1987,LEF,1.37,8.219,4.566,1,4.242,-42.466,-23.66,4.242,Finland
19,Finnish Centre,1991,AGR,0.0,11.392000000000001,0.0,1,24.825,1.266,1.01,24.825,Finland
20,Finnish Centre,1995,AGR,0.0,21.951,4.878,1,19.85,26.829,1.01,19.85,Finland
21,Finnish Centre,1999,AGR,0.0,4.1960000000000015,5.593999999999999,1,22.399,-1.0490000000000002,1.01,22.399,Finland
22,Finnish Centre,2003,AGR,0.0,7.455,6.0,1,24.69400000000001,-7.636,1.01,24.69400000000001,Finland
23,Finnish Centre,2007,AGR,1.4069999999999998,4.476,5.8820000000000014,1,23.11,-15.09,1.01,23.11,Finland
24,Finnish Centre,2011,AGR,4.64,2.9360000000000004,3.7880000000000003,1,15.76,-16.383,1.01,15.76,Finland
25,Finnish Centre,2015,AGR,1.304,5.217000000000001,2.609,1,21.096,-4.348,1.01,21.096,Finland
26,Finnish Centre,2019,AGR,2.008,9.639,6.225000000000001,1,13.755,-21.686999999999998,1.01,13.755,Finland
27,Finnish Christian Union,1970,CHR,0.0,0.0,1.923,1,1.126,78.846,6.13,1.126,Finland
28,Finnish Christian Union,1972,CHR,0.0,0.0,5.405,1,2.53,35.135,6.13,2.53,Finland
29,Finnish Christian Union,1975,CHR,0.0,0.0,2.9410000000000003,1,3.295,44.118,6.13,3.295,Finland
30,Finnish Christian Union,1979,CHR,0.0,0.0,1.9609999999999999,1,4.776,23.529,6.13,4.776,Finland
31,Finnish Christian Union,1983,CHR,0.0,5.556,0.9259999999999999,1,3.034,37.963,6.13,3.034,Finland
32,Finnish Christian Union,1987,CHR,11.64,1.058,0.0,1,2.577,25.926,6.13,2.577,Finland
33,Finnish Christian Union,1991,CHR,3.571,10.0,6.428999999999999,1,3.05,5.0,6.13,3.05,Finland
34,Finnish Christian Union,1995,CHR,0.0,14.019,4.673,1,2.96,24.299,6.13,2.96,Finland
35,Finnish Christian Union,1999,CHR,0.0,2.778,4.167,1,4.127,19.444000000000006,6.13,4.127,Finland
36,Finnish People’s Democratic Union,1945,LEF,0.0,0.0,0.976,1,23.471,-42.927,-23.66,23.471,Finland
37,Finnish People’s Democratic Union,1948,LEF,0.76,0.0,0.38,1,19.991,12.548,-23.66,19.991,Finland
38,Finnish People’s Democratic Union,1951,LEF,3.571,0.0,4.4639999999999995,1,21.589000000000002,-52.678999999999995,-23.66,21.589000000000002,Finland
39,Finnish People’s Democratic Union,1954,LEF,1.575,0.0,10.236,1,21.587,-33.858000000000004,-23.66,21.587,Finland
40,Finnish People’s Democratic Union,1958,LEF,1.4809999999999999,0.0,12.593,1,23.171,-24.44400000000001,-23.66,23.171,Finland
41,Finnish People’s Democratic Union,1962,LEF,0.0,0.0,2.083,1,22.03,-2.083,-23.66,22.03,Finland
42,Finnish People’s Democratic Union,1966,LEF,0.0,0.0,7.143,1,21.208000000000002,-50.0,-23.66,21.208000000000002,Finland
43,Finnish People’s Democratic Union,1970,LEF,1.911,1.911,14.013,1,16.585,-52.229,-23.66,16.585,Finland
44,Finnish People’s Democratic Union,1972,LEF,0.0,0.0,10.0,1,17.02,-12.5,-23.66,17.02,Finland
45,Finnish People’s Democratic Union,1975,LEF,0.0,4.255,10.638,1,18.892,-42.553000000000004,-23.66,18.892,Finland
46,Finnish People’s Democratic Union,1979,LEF,1.02,3.0610000000000004,16.327,1,17.898,-13.265,-23.66,17.898,Finland
47,Finnish People’s Democratic Union,1983,LEF,2.1430000000000002,3.571,7.143,1,13.97,-64.286,-23.66,13.97,Finland
48,Finnish People’s Democratic Union,1987,LEF,15.606,4.545,8.182,1,9.39,-46.515,-23.66,9.39,Finland
49,Finnish People’s Party,1951,LIB,0.0,0.7190000000000001,4.317,1,5.678,21.583000000000002,4.61,5.678,Finland
50,Finnish People’s Party,1954,LIB,0.0,0.7190000000000001,4.317,1,7.883999999999999,21.583000000000002,4.61,7.883999999999999,Finland
51,Finnish People’s Party,1958,LIB,0.0,0.7190000000000001,4.317,1,5.895,21.583000000000002,4.61,5.895,Finland
52,Finnish People’s Party,1962,LIB,0.0,0.7190000000000001,4.317,1,5.9479999999999995,21.583000000000002,4.61,5.9479999999999995,Finland
53,Finnish Rural Party,1970,NAT,0.0,0.752,15.789000000000001,1,10.487,30.075,10.25,10.487,Finland
54,Finnish Rural Party,1972,NAT,0.0,0.0,17.647000000000006,1,9.163,20.588,10.25,9.163,Finland
55,Finnish Rural Party,1975,NAT,0.0,0.0,20.0,1,3.594,16.0,10.25,3.594,Finland
56,Finnish Rural Party,1979,NAT,0.0,5.127999999999999,10.255999999999998,1,4.576000000000001,38.461999999999996,10.25,4.576000000000001,Finland
57,Finnish Rural Party,1983,NAT,0.0,6.818000000000001,4.545,1,9.689,-9.091,10.25,9.689,Finland
58,Finnish Rural Party,1987,NAT,0.0,13.095,10.714,1,6.317,-23.81,10.25,6.317,Finland
59,Finnish Rural Party,1991,NAT,0.0,10.28,12.15,1,4.8469999999999995,13.084000000000001,10.25,4.8469999999999995,Finland
60,Finnish Rural Party,1995,NAT,0.0,10.28,12.15,1,1.301,13.084000000000001,10.25,1.301,Finland
61,Finnish Smallholders’ Party,1966,NAT,0.0,0.752,15.789000000000001,1,1.0270000000000001,30.075,10.25,1.0270000000000001,Finland
62,Finnish Social Democrats,1945,SOC,0.0,0.0,0.0,1,25.08,78.947,-14.0,25.08,Finland
63,Finnish Social Democrats,1948,SOC,0.0,0.0,4.902,1,26.315,0.98,-14.0,26.315,Finland
64,Finnish Social Democrats,1951,SOC,0.0,0.0,0.0,1,26.52,9.259,-14.0,26.52,Finland
65,Finnish Social Democrats,1954,SOC,0.0,0.0,0.0,1,26.246,-38.824,-14.0,26.246,Finland
66,Finnish Social Democrats,1958,SOC,0.0,0.0,6.077000000000001,1,23.156,-14.917,-14.0,23.156,Finland
67,Finnish Social Democrats,1962,SOC,0.0,0.0,0.0,1,19.502,-25.0,-14.0,19.502,Finland
68,Finnish Social Democrats,1966,SOC,0.0,0.0,21.429000000000002,1,27.229,-10.714,-14.0,27.229,Finland
69,Finnish Social Democrats,1970,SOC,0.0,0.0,20.714000000000002,1,23.432,-34.357,-14.0,23.432,Finland
